zxing-zxing-3.4.1;com.google.zxing.client.android.camera.CameraConfigurationManager.initFromCameraParameters;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.camera.CameraConfigurationManager.setDesiredCameraParameters;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.camera.CameraManager.openDriver;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.CaptureActivity.onResume;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.CaptureActivity.handleDecodeInternally;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.CaptureActivity.handleDecodeExternally;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.CaptureActivityHandler.handleMessage;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.DecodeHintManager.splitQuery;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.DecodeHintManager.parseDecodeHints;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.encode.EncodeActivity.share;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.encode.EncodeActivity.onResume;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.encode.QRCodeEncoder.encodeQRCodeContents;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.history.HistoryActivity.onOptionsItemSelected;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.result.AddressBookResultHandler.getDisplayContents;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.result.ResultHandler.addContact;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.result.supplement.BookResultInfoRetriever.retrieveSupplementalInfo;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.share.ShareActivity.showContactAsBarcode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.ViewfinderView.onDraw;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.wifi.WifiConfigManager.doInBackground;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.android.camera.CameraConfigurationUtils.findBestPreviewSizeValue;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.aztec.AztecReader.decode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.aztec.decoder.Decoder.getEncodedData;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.aztec.decoder.Decoder.correctBits;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.aztec.detector.Detector.getMatrixCenter;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.aztec.encoder.Encoder.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.result.EmailAddressResultParser.parse;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.result.ExpandedProductResultParser.parse;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.result.VCardResultParser.matchVCardPrefixedField;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.result.VEventResultParser.parse;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.client.result.VINResultParser.countryCode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.BitMatrix.parse;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.detector.WhiteRectangleDetector.detect;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.GlobalHistogramBinarizer.estimateBlackPoint;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.GridSampler.checkAndNudgePoints;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.HybridBinarizer.calculateBlackPoints;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.reedsolomon.ReedSolomonDecoder.runEuclideanAlgorithm;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.common.StringUtils.guessEncoding;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.DataMatrixWriter.encodeLowLevel;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.BitMatrixParser.readCodewords;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.DataBlock.getDataBlocks;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.DecodedBitStreamParser.decode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.DecodedBitStreamParser.decodeAsciiSegment;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.DecodedBitStreamParser.decodeC40Segment;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.DecodedBitStreamParser.decodeTextSegment;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.decoder.DecodedBitStreamParser.decodeAnsiX12Segment;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.detector.Detector.shiftToModuleCenter;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.detector.Detector.transitionsBetween;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.encoder.ASCIIEncoder.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.encoder.C40Encoder.encodeChar;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.encoder.EdifactEncoder.handleEOD;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.encoder.HighLevelEncoder.lookAheadTest;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.datamatrix.encoder.TextEncoder.encodeChar;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.maxicode.decoder.DecodedBitStreamParser.getMessage;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.multi.GenericMultipleBarcodeReader.doDecodeMultiple;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.selectMultipleBestPatterns;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.multi.qrcode.detector.MultiFinderPatternFinder.findMulti;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.MultiFormatReader.setHints;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.MultiFormatWriter.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.CodaBarReader.decodeRow;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.CodaBarReader.validatePattern;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.CodaBarReader.toNarrowWidePattern;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.CodaBarWriter.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code128Reader.decodeRow;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code128Writer.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code128Writer.chooseCode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code39Reader.decodeRow;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code39Reader.decodeExtended;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code39Writer.tryToConvertToExtendedMode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code93Reader.decodeRow;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code93Reader.decodeExtended;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.Code93Writer.convertToExtended;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.EAN13Writer.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.EAN8Writer.encode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.EANManufacturerOrgSupport.initIfNeeded;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.MultiFormatOneDReader.MultiFormatOneDReader;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.OneDReader.doDecode;LongMethod;method
zxing-zxing-3.4.1;com.google.zxing.oned.rss.expanded.decoders.AbstractExpandedDecoder.createDecoder;LongMethod;method
